file,line,symbol,term,classification
src\argos\control_panel\market_replay_engine.py,466,_coerce_config_value,default,UNSAFE_FALLBACK
src\argos\control_panel\market_replay_engine.py,467,_coerce_config_value,default,UNSAFE_FALLBACK
src\argos\control_panel\market_replay_engine.py,469,_coerce_config_value,default,UNSAFE_FALLBACK
src\argos\control_panel\market_replay_engine.py,471,_coerce_config_value,default,UNSAFE_FALLBACK
src\argos\control_panel\market_structure_intelligence_office.py,94,MarketStructureConfig:,default,UNSAFE_FALLBACK
src\argos\control_panel\market_structure_intelligence_office.py,239,_identify_markets,unknown,UNSAFE_FALLBACK
src\argos\control_panel\market_structure_intelligence_office.py,292,_create_assessments,default,UNSAFE_FALLBACK
src\argos\control_panel\market_structure_intelligence_office.py,550,_hash,default,UNSAFE_FALLBACK
src\argos\control_panel\mission_planner.py,178,MissionInputRequirement:,fallback,UNSAFE_FALLBACK
src\argos\control_panel\mission_planner.py,179,MissionInputRequirement:,unavailable,UNSAFE_FALLBACK
src\argos\control_panel\mission_planner.py,212,MissionCompletionPolicy:,fallback,UNSAFE_FALLBACK
src\argos\control_panel\mission_planner.py,228,MissionTemplateRecord:,default,UNSAFE_FALLBACK
src\argos\control_panel\mission_planner.py,273,__init__,default,UNSAFE_FALLBACK
src\argos\control_panel\mission_planner.py,274,__init__,default,UNSAFE_FALLBACK
src\argos\control_panel\mission_planner.py,292,snapshot,healthy,UNKNOWN
src\argos\control_panel\mission_planner.py,435,submit_plan,unavailable,UNSAFE_FALLBACK
src\argos\control_panel\mission_planner.py,574,_not_required_plan,unavailable,UNSAFE_FALLBACK
src\argos\control_panel\mission_planner.py,621,_audit_record,default,UNSAFE_FALLBACK
src\argos\control_panel\mission_planner.py,652,_default_templates,default,UNSAFE_FALLBACK
src\argos\control_panel\mission_planner.py,667,_default_capabilities,default,UNSAFE_FALLBACK
src\argos\control_panel\mission_planner.py,719,_trigger_from_commander_request,default,UNSAFE_FALLBACK
src\argos\control_panel\mission_planner.py,875,_objective_for,unavailable,UNSAFE_FALLBACK
src\argos\control_panel\mission_planner.py,900,_assignment_for,default,UNSAFE_FALLBACK
src\argos\control_panel\mission_planner.py,901,_assignment_for,default,UNSAFE_FALLBACK
src\argos\control_panel\mission_planner.py,936,_inputs_for,degraded,UNSAFE_FALLBACK
src\argos\control_panel\mission_planner.py,966,_completion_policy,unavailable,UNSAFE_FALLBACK
src\argos\control_panel\mission_planner.py,976,_validate_plan,default,UNSAFE_FALLBACK
src\argos\control_panel\mission_planner.py,1013,_plan_hash,default,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,16,MonteCarloPortfolioConfig:,default,SIMULATION_ONLY
src\argos\control_panel\monte_carlo_portfolio_engine.py,18,MonteCarloPortfolioConfig:,default,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,20,MonteCarloPortfolioConfig:,default,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,21,MonteCarloPortfolioConfig:,default,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,22,MonteCarloPortfolioConfig:,default,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,25,MonteCarloPortfolioConfig:,default,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,26,MonteCarloPortfolioConfig:,default,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,27,MonteCarloPortfolioConfig:,default,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,32,MonteCarloPortfolioConfig:,degraded,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,97,MonteCarloResultRecord:,degraded,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,129,create_scenario,default,SIMULATION_ONLY
src\argos\control_panel\monte_carlo_portfolio_engine.py,130,create_scenario,default,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,133,create_scenario,degraded,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,134,create_scenario,degraded,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,135,create_scenario,degraded,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,143,create_scenario,default,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,145,create_scenario,default,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,146,create_scenario,fallback,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,150,create_scenario,degraded,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,153,create_scenario,degraded,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,184,run_simulation,degraded,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,186,run_simulation,degraded,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,190,run_simulation,degraded,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,221,run_simulation,unknown,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,238,run_simulation,default,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,239,run_simulation,default,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,240,run_simulation,default,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,243,run_simulation,default,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,246,run_simulation,default,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,256,run_simulation,degraded,SIMULATION_ONLY
src\argos\control_panel\monte_carlo_portfolio_engine.py,263,run_simulation,degraded,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,288,run_simulation,degraded,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,290,run_simulation,degraded,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,380,_drift_volatility,degraded,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,392,_drift_volatility,fallback,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,398,_correlation,degraded,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,404,_correlation,fallback,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,405,_correlation,fallback,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,424,_safe_cholesky,degraded,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,442,_safe_cholesky,fallback,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,494,_model_confidence,degraded,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,496,_model_confidence,degraded,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,507,_actions,degraded,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,509,_actions,default,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,510,_actions,default,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,518,_actions,degraded,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,572,_hash,default,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,579,_coerce_config_value,default,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,580,_coerce_config_value,default,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,582,_coerce_config_value,default,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,584,_coerce_config_value,default,UNSAFE_FALLBACK
src\argos\control_panel\monte_carlo_portfolio_engine.py,586,_coerce_config_value,default,UNSAFE_FALLBACK
src\argos\control_panel\office_duty_officer.py,50,CapabilityProfile:,default,UNSAFE_FALLBACK
src\argos\control_panel\office_duty_officer.py,154,__init__,default,UNSAFE_FALLBACK
src\argos\control_panel\office_duty_officer.py,235,submit_request,approved,UNKNOWN
src\argos\control_panel\office_duty_officer.py,264,set_enabled,unknown,UNSAFE_FALLBACK
src\argos\control_panel\office_duty_officer.py,272,recover_from_snapshot,default,UNSAFE_FALLBACK
src\argos\control_panel\office_duty_officer.py,298,_record_request,default,UNSAFE_FALLBACK
src\argos\control_panel\office_duty_officer.py,368,_decision,fallback,UNSAFE_FALLBACK
src\argos\control_panel\office_duty_officer.py,419,_duty_officer_view,healthy,UNKNOWN
src\argos\control_panel\office_duty_officer.py,460,_metrics,healthy,UNKNOWN
src\argos\control_panel\office_duty_officer.py,464,_default_profiles,default,UNSAFE_FALLBACK
src\argos\control_panel\office_duty_officer.py,472,_default_profiles,approved,UNKNOWN
src\argos\control_panel\office_duty_officer.py,485,_profile,approved,UNKNOWN
src\argos\control_panel\office_duty_officer.py,490,_profile,default,UNSAFE_FALLBACK
src\argos\control_panel\office_duty_officer.py,511,_routing_map,approved,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,84,BrokerRealisticOrderRecord:,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,324,record_completed_workflow,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,404,record_manual_paper_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,419,record_broker_authoritative_order,approved,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,453,record_broker_authoritative_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,454,record_broker_authoritative_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,473,record_broker_authoritative_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,474,record_broker_authoritative_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,475,record_broker_authoritative_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,477,record_broker_authoritative_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,504,record_broker_authoritative_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,512,record_broker_authoritative_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,520,record_broker_authoritative_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,521,record_broker_authoritative_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,529,record_broker_authoritative_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,538,record_broker_authoritative_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,589,snapshot,synthetic,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,593,snapshot,proof,PROOF_ONLY
src\argos\control_panel\performance_truth_engine.py,650,_simulate_broker_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,653,_simulate_broker_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,654,_simulate_broker_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,656,_simulate_broker_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,657,_simulate_broker_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,658,_simulate_broker_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,659,_simulate_broker_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,661,_simulate_broker_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,662,_simulate_broker_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,664,_simulate_broker_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,697,_simulate_broker_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,705,_simulate_broker_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,706,_simulate_broker_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,708,_simulate_broker_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,713,_simulate_broker_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,714,_simulate_broker_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,749,_reject_truth_record,synthetic,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,773,_apply_executed_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,774,_apply_executed_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,777,_apply_executed_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,1044,_hash_payload,default,UNSAFE_FALLBACK
src\argos\control_panel\performance_truth_engine.py,1081,_trade_record_from_order,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,1124,_broker_profile,approved,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,1133,_broker_profile,assumed,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,1142,_broker_profile,default,UNSAFE_FALLBACK
src\argos\control_panel\performance_truth_engine.py,1143,_broker_profile,default,UNSAFE_FALLBACK
src\argos\control_panel\performance_truth_engine.py,1197,_fantasy_warnings,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,1199,_fantasy_warnings,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,1201,_fantasy_warnings,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,1202,_fantasy_warnings,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,1203,_fantasy_warnings,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,1211,_execution_realism,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,1212,_execution_realism,filled,UNKNOWN
src\argos\control_panel\performance_truth_engine.py,1224,_execution_realism,filled,UNKNOWN
src\argos\control_panel\portfolio_construction_engine.py,37,PortfolioConstructionConfig:,degraded,UNSAFE_FALLBACK
src\argos\control_panel\portfolio_construction_engine.py,71,PortfolioConstructionRecord:,degraded,UNSAFE_FALLBACK
src\argos\control_panel\portfolio_construction_engine.py,196,_build_record,unknown,UNSAFE_FALLBACK
src\argos\control_panel\portfolio_construction_engine.py,217,_build_record,degraded,UNSAFE_FALLBACK
src\argos\control_panel\portfolio_construction_engine.py,233,_build_record,degraded,UNSAFE_FALLBACK
src\argos\control_panel\portfolio_construction_engine.py,254,_build_record,degraded,UNSAFE_FALLBACK
src\argos\control_panel\portfolio_construction_engine.py,265,_build_record,unavailable,UNSAFE_FALLBACK
src\argos\control_panel\portfolio_construction_engine.py,299,_build_record,degraded,UNSAFE_FALLBACK
src\argos\control_panel\portfolio_construction_engine.py,334,_candidate_trade,degraded,UNSAFE_FALLBACK
src\argos\control_panel\portfolio_construction_engine.py,349,_exposures,unknown,UNSAFE_FALLBACK
src\argos\control_panel\portfolio_construction_engine.py,351,_exposures,unknown,UNSAFE_FALLBACK
src\argos\control_panel\portfolio_construction_engine.py,353,_exposures,filled,UNKNOWN
src\argos\control_panel\portfolio_construction_engine.py,372,_liquidity_assessment,unknown,UNSAFE_FALLBACK
src\argos\control_panel\portfolio_construction_engine.py,374,_liquidity_assessment,unknown,UNSAFE_FALLBACK
src\argos\control_panel\portfolio_construction_engine.py,403,_allocation_limit,unknown,UNSAFE_FALLBACK
src\argos\control_panel\portfolio_construction_engine.py,414,_construction_score,degraded,UNSAFE_FALLBACK
src\argos\control_panel\portfolio_construction_engine.py,420,_construction_score,degraded,UNSAFE_FALLBACK
src\argos\control_panel\portfolio_construction_engine.py,422,_construction_score,degraded,UNSAFE_FALLBACK
src\argos\control_panel\portfolio_construction_engine.py,474,_sector_for,unknown,UNSAFE_FALLBACK
src\argos\control_panel\portfolio_construction_engine.py,489,_fingerprint,default,UNSAFE_FALLBACK
src\argos\control_panel\portfolio_construction_engine.py,498,_coerce_config_value,default,UNSAFE_FALLBACK
src\argos\control_panel\portfolio_construction_engine.py,499,_coerce_config_value,default,UNSAFE_FALLBACK
src\argos\control_panel\portfolio_construction_engine.py,501,_coerce_config_value,default,UNSAFE_FALLBACK
src\argos\control_panel\portfolio_construction_engine.py,503,_coerce_config_value,default,UNSAFE_FALLBACK
src\argos\control_panel\portfolio_construction_engine.py,505,_coerce_config_value,default,UNSAFE_FALLBACK
src\argos\control_panel\position_exit_decision_engine.py,274,_trigger,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_exit_decision_engine.py,276,_trigger,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_exit_decision_engine.py,320,_escalations_by_position,default,UNSAFE_FALLBACK
src\argos\control_panel\position_lifecycle_manager.py,39,PositionLifecycleRejectionCode,proof,PROOF_ONLY
src\argos\control_panel\position_lifecycle_manager.py,265,_authorization_rejection,proof,PROOF_ONLY
src\argos\control_panel\position_lifecycle_manager.py,266,_authorization_rejection,proof,PROOF_ONLY
src\argos\control_panel\position_lifecycle_manager.py,310,_hash,default,UNSAFE_FALLBACK
src\argos\control_panel\position_monitoring_network.py,31,WatcherStatus,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_monitoring_network.py,84,PositionMonitoringPass:,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_monitoring_network.py,113,scan,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_monitoring_network.py,118,scan,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_monitoring_network.py,119,scan,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_monitoring_network.py,129,scan,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_monitoring_network.py,142,snapshot,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_monitoring_network.py,145,snapshot,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_monitoring_network.py,214,watcher,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_monitoring_network.py,215,watcher,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_monitoring_network.py,219,emit,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_monitoring_network.py,242,emit,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_monitoring_network.py,285,emit,filled,UNKNOWN
src\argos\control_panel\position_monitoring_network.py,356,_hash,default,UNSAFE_FALLBACK
src\argos\control_panel\position_registry.py,20,PositionLifecycleStatus,filled,UNKNOWN
src\argos\control_panel\position_registry.py,41,PositionLifecycleStatus,filled,UNKNOWN
src\argos\control_panel\position_registry.py,48,PositionLifecycleStatus,filled,UNKNOWN
src\argos\control_panel\position_registry.py,54,PositionLifecycleStatus,filled,UNKNOWN
src\argos\control_panel\position_registry.py,61,PositionLifecycleStatus,filled,UNKNOWN
src\argos\control_panel\position_registry.py,67,PositionLifecycleStatus,filled,UNKNOWN
src\argos\control_panel\position_registry.py,72,PositionLifecycleStatus,filled,UNKNOWN
src\argos\control_panel\position_registry.py,127,PositionLifecycleStatus,filled,UNKNOWN
src\argos\control_panel\position_registry.py,134,PositionLifecycleStatus,filled,UNKNOWN
src\argos\control_panel\position_registry.py,224,create_from_execution,filled,UNKNOWN
src\argos\control_panel\position_registry.py,230,create_from_execution,filled,UNKNOWN
src\argos\control_panel\position_registry.py,232,create_from_execution,filled,UNKNOWN
src\argos\control_panel\position_registry.py,239,create_from_execution,filled,UNKNOWN
src\argos\control_panel\position_registry.py,242,create_from_execution,filled,UNKNOWN
src\argos\control_panel\position_registry.py,243,create_from_execution,filled,UNKNOWN
src\argos\control_panel\position_registry.py,275,create_from_execution,filled,UNKNOWN
src\argos\control_panel\position_registry.py,278,create_from_execution,filled,UNKNOWN
src\argos\control_panel\position_registry.py,279,create_from_execution,filled,UNKNOWN
src\argos\control_panel\position_registry.py,302,create_from_execution,filled,UNKNOWN
src\argos\control_panel\position_registry.py,316,apply_sell_execution,unknown,UNSAFE_FALLBACK
src\argos\control_panel\position_registry.py,317,apply_sell_execution,unknown,UNSAFE_FALLBACK
src\argos\control_panel\position_registry.py,318,apply_sell_execution,filled,UNKNOWN
src\argos\control_panel\position_registry.py,436,position,unknown,UNSAFE_FALLBACK
src\argos\control_panel\position_registry.py,550,_position_id,unknown,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,24,PositionSizingConfig:,default,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,38,PositionSizingConfig:,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,73,PositionSizingRecord:,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,156,snapshot,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,200,_build_record,unknown,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,202,_build_record,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,207,_build_record,unavailable,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,209,_build_record,unavailable,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,210,_build_record,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,211,_build_record,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,225,_build_record,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,226,_build_record,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,227,_build_record,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,236,_build_record,default,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,245,_build_record,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,246,_build_record,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,247,_build_record,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,249,_build_record,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,250,_build_record,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,251,_build_record,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,289,_build_record,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,343,_build_record,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,387,_candidate_trade,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,447,_liquidity_limit,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,448,_liquidity_limit,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,523,_size_score,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,526,_size_score,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,556,_sector_for,unknown,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,571,_fingerprint,default,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,578,_coerce_config_value,default,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,579,_coerce_config_value,default,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,581,_coerce_config_value,default,UNSAFE_FALLBACK
src\argos\control_panel\position_sizing_engine.py,583,_coerce_config_value,default,UNSAFE_FALLBACK
src\argos\control_panel\position_surveillance_engine.py,124,surveil,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_surveillance_engine.py,277,_surveillance_snapshot,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_surveillance_engine.py,284,_degraded_snapshot,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_surveillance_engine.py,327,_degraded_snapshot,degraded,UNSAFE_FALLBACK
src\argos\control_panel\position_surveillance_engine.py,427,_market_session,unknown,UNSAFE_FALLBACK
src\argos\control_panel\position_surveillance_engine.py,428,_market_session,unknown,UNSAFE_FALLBACK
src\argos\control_panel\prompt_evolution_engine.py,13,,approved,UNKNOWN
src\argos\control_panel\prompt_evolution_engine.py,143,snapshot,approved,UNKNOWN
src\argos\control_panel\prompt_evolution_engine.py,178,_repository,unknown,UNSAFE_FALLBACK
src\argos\control_panel\prompt_evolution_engine.py,193,_repository,approved,UNKNOWN
src\argos\control_panel\prompt_evolution_engine.py,333,_metadata,approved,UNKNOWN
src\argos\control_panel\prompt_package_manager.py,15,,approved,UNKNOWN
src\argos\control_panel\prompt_package_manager.py,130,snapshot,approved,UNKNOWN
src\argos\control_panel\prompt_package_manager.py,157,snapshot,healthy,UNKNOWN
src\argos\control_panel\prompt_package_manager.py,183,_packages,approved,UNKNOWN
src\argos\control_panel\prompt_package_manager.py,203,_candidate_packages,unknown,UNSAFE_FALLBACK
src\argos\control_panel\prompt_package_manager.py,238,_package_from_template,unknown,UNSAFE_FALLBACK
src\argos\control_panel\prompt_package_manager.py,276,_package_from_template,healthy,UNKNOWN
src\argos\control_panel\prompt_package_manager.py,337,_health,healthy,UNKNOWN
src\argos\control_panel\prompt_package_manager.py,412,_hash,default,UNSAFE_FALLBACK
src\argos\control_panel\read_only_integrity.py,53,ReadCertificationStatus,proof,PROOF_ONLY
src\argos\control_panel\read_only_integrity.py,107,ReadFindingClass,unknown,UNSAFE_FALLBACK
src\argos\control_panel\read_only_integrity.py,259,read_surface_registry,proof,PROOF_ONLY
src\argos\control_panel\read_only_integrity.py,261,read_surface_registry,proof,PROOF_ONLY
src\argos\control_panel\read_only_integrity.py,604,_normalize,default,UNSAFE_FALLBACK
src\argos\control_panel\read_only_integrity.py,631,_stable_hash,default,UNSAFE_FALLBACK
src\argos\control_panel\runtime.py,114,OperatingCostSnapshot:,simulated,SIMULATION_ONLY
src\argos\control_panel\runtime.py,264,__init__,demo,UNKNOWN
src\argos\control_panel\runtime.py,271,__init__,proof,PROOF_ONLY
src\argos\control_panel\runtime.py,289,state,default,UNSAFE_FALLBACK
src\argos\control_panel\runtime.py,1197,start_paper_self_training,proof,PROOF_ONLY
src\argos\control_panel\runtime.py,1213,start_paper_self_training,proof,PROOF_ONLY
src\argos\control_panel\runtime.py,1214,start_paper_self_training,proof,PROOF_ONLY
src\argos\control_panel\runtime.py,1215,start_paper_self_training,proof,PROOF_ONLY
src\argos\control_panel\runtime.py,1225,start_paper_self_training,proof,PROOF_ONLY
src\argos\control_panel\runtime.py,1226,start_paper_self_training,proof,PROOF_ONLY
src\argos\control_panel\runtime.py,1227,start_paper_self_training,proof,PROOF_ONLY
src\argos\control_panel\runtime.py,1237,start_paper_self_training,proof,PROOF_ONLY
src\argos\control_panel\runtime.py,1238,start_paper_self_training,proof,PROOF_ONLY
src\argos\control_panel\runtime.py,1242,start_paper_self_training,demo,UNKNOWN
src\argos\control_panel\runtime.py,1473,request_real_world_trading,default,UNSAFE_FALLBACK
src\argos\control_panel\runtime.py,1913,request_credit_activation,approved,UNKNOWN
src\argos\control_panel\runtime.py,1922,request_credit_activation,approved,UNKNOWN
src\argos\control_panel\runtime.py,2080,_paper_trading_workflow_loop,proof,PROOF_ONLY
src\argos\control_panel\runtime.py,2107,_paper_trading_workflow_loop,demo,UNKNOWN
src\argos\control_panel\runtime.py,2110,_paper_trading_workflow_loop,demo,UNKNOWN
src\argos\control_panel\runtime.py,2147,_wait_for_workflow_archived,proof,PROOF_ONLY
src\argos\control_panel\runtime.py,2156,_create_paper_trading_session_workflow,proof,PROOF_ONLY
src\argos\control_panel\runtime.py,2162,_create_paper_trading_session_workflow,proof,PROOF_ONLY
src\argos\control_panel\runtime.py,2170,_create_paper_trading_session_workflow,proof,PROOF_ONLY
src\argos\control_panel\runtime.py,2172,_create_paper_trading_session_workflow,proof,PROOF_ONLY
src\argos\control_panel\runtime.py,2176,_complete_paper_trading_session_workflow,proof,PROOF_ONLY
